fecha,MWh,temperatura,dia_semana
16/05/17,208732.623,25.3,2
17/05/17,208782.721,24.9,3
18/05/17,211010.582,25,4
19/05/17,210948.986,25.1,5
20/05/17,201568.514,25.3,6
21/05/17,179900.954,25.1,7
22/05/17,203269.439,25.7,1
23/05/17,210365.169,25.1,2
24/05/17,213902.384,25.8,3
25/05/17,212809.218,25.7,4
26/05/17,209664.452,25.8,5
27/05/17,200058.477,25.7,6
28/05/17,178034.989,25.6,7
29/05/17,199476.648,24.4,1
30/05/17,204419.956,23.2,2
31/05/17,205143.029,23.5,3
01/06/17,203525.28,22.8,4
02/06/17,204478.861,24.2,5
03/06/17,194911,23.7,6
04/06/17,173384.723,24.1,7
05/06/17,200554.6421,24.6,1
06/06/17,207621.09,25.1,2
07/06/17,206626.5031,24.7,3
08/06/17,204780.9184,24.1,4
09/06/17,204750,24,5
10/06/17,190753,23.9,6
11/06/17,168215.461,23.2,7
12/06/17,195187.9311,24.9,1
13/06/17,204361.0001,24.9,2
14/06/17,208403.072,24.8,3
15/06/17,208273.867,24.6,4
16/06/17,208598.516,24.9,5
17/06/17,198902.3789,25.1,6
18/06/17,173955.619,25.7,7
19/06/17,200440.835,24.9,1
20/06/17,206877.004,24.2,2
21/06/17,209844.0255,23.9,3
22/06/17,212157.316,25.4,4
23/06/17,212386.1099,25.9,5
24/06/17,198168.3479,25.3,6
25/06/17,171844.239,23.9,7
26/06/17,191609.328,22.3,1
27/06/17,194442,21.5,2
28/06/17,193514.999,22.1,3
29/06/17,191347,23.2,4
30/06/17,187727.904,22.9,5
01/07/17,176137,21.6,6
02/07/17,156211.144,21.8,7
03/07/17,179381.238,22.2,1
04/07/17,186370.8668,22.3,2
05/07/17,188687.895,22.4,3
06/07/17,189531.539,22.5,4
07/07/17,190596.206,22.6,5
08/07/17,180626.622,22,6
09/07/17,156937,20.8,7
10/07/17,179050,21.7,1
11/07/17,182702.94,21.5,2
12/07/17,182709,21.5,3
13/07/17,182964,22,4
14/07/17,181334,22.1,5
15/07/17,172304,22.2,6
16/07/17,152750.8407,22.6,7
17/07/17,175504.863,22.9,1
18/07/17,179711.184,22.3,2
19/07/17,180623.751,22.1,3
20/07/17,181324.939,22.3,4
21/07/17,181673.591,22.4,5
22/07/17,173206.612,22.4,6
23/07/17,153181.613,22.4,7
24/07/17,178303.128,21.8,1
25/07/17,187157.286,22,2
26/07/17,185576.955,22.3,3
27/07/17,187247.826,21.3,4
28/07/17,188025.743,22.2,5
29/07/17,178198.8019,22.4,6
30/07/17,155800.554,22,7
31/07/17,182377.317,23.8,1
01/08/17,189806.304,23.5,2
02/08/17,191208,23.7,3
03/08/17,195024,24.1,4
04/08/17,194906,23.6,5
05/08/17,187033,22.9,6
06/08/17,164913.492,22.8,7
07/08/17,186980.907,23.8,1
08/08/17,194612,23.6,2
09/08/17,195053.674,23.6,3
10/08/17,195208.913,23.2,4
11/08/17,193708.732,22.5,5
12/08/17,185800.788,22.3,6
13/08/17,164121.519,22.8,7
14/08/17,187718.905,23.2,1
15/08/17,197338.578,23.5,2
16/08/17,194856.878,23.4,3
17/08/17,194864,23.1,4
18/08/17,191895,22.9,5
19/08/17,182830,22.9,6
20/08/17,161956.6981,23,7
21/08/17,186732.901,23,1
22/08/17,196667.596,23.1,2
23/08/17,195373.413,23.3,3
24/08/17,197567.582,23,4
25/08/17,195942.856,23,5
26/08/17,187738.539,23.6,6
27/08/17,164388.362,23,7
28/08/17,186157.534,22.8,1
29/08/17,188863.136,22.2,2
30/08/17,182625.0178,19.8,3
31/08/17,179736.416,19.5,4
01/09/17,178490.1994,20.5,5
02/09/17,171253.6521,20.7,6
03/09/17,150204.7325,21,7
04/09/17,177008.588,21.4,1
05/09/17,181331.9471,20.8,2
06/09/17,179279.711,19.8,3
07/09/17,179716.037,20.5,4
08/09/17,177603.733,20.7,5
09/09/17,173054.285,21.2,6
10/09/17,152215.845,21,7
11/09/17,174787.0865,20.1,1
12/09/17,184517.147,19.9,2
13/09/17,186742.8704,21.1,3
14/09/17,187518.3173,22.1,4
15/09/17,179486.0928,22.3,5
16/09/17,152975.3691,22.3,6
17/09/17,150730,22.8,7
18/09/17,182091,22.9,1
19/09/17,193390,22.8,2
20/09/17,194751,23.5,3
21/09/17,194731,23.1,4
22/09/17,191391,22.8,5
23/09/17,179766,22.8,6
24/09/17,156697,21.9,7
25/09/17,176438,21.6,1
26/09/17,184273.065,21.8,2
27/09/17,183615.704,21.8,3
28/09/17,183410.915,21.7,4
29/09/17,181575,21.2,5
30/09/17,171413,21.6,6
01/10/17,148104.3808,21.3,7
02/10/17,172585.6591,21.4,1
03/10/17,181771.1904,21.2,2
04/10/17,183679.564,21.3,3
05/10/17,186158.095,21.3,4
06/10/17,187665.785,22.2,5
07/10/17,177436.403,21.4,6
08/10/17,153816.584,21,7
09/10/17,177875.8163,21.6,1
10/10/17,187611.6503,21.6,2
11/10/17,182671.0529,20.9,3
12/10/17,182856.0342,20.1,4
13/10/17,183927.6679,20.7,5
14/10/17,176729.0331,19.8,6
15/10/17,157427.946,20.3,7
16/10/17,181586.0349,20.4,1
17/10/17,190463.871,20.1,2
18/10/17,190962.336,20.4,3
19/10/17,192437.521,20.7,4
20/10/17,193866.69,21.7,5
21/10/17,184993.636,21.8,6
22/10/17,162183.8281,21.6,7
23/10/17,184427.3389,21,1
24/10/17,192045.52,19.6,2
25/10/17,189695.3092,18.6,3
26/10/17,188489.9795,17.9,4
27/10/17,189333.7784,18.3,5
28/10/17,178593.321,19.2,6
29/10/17,162758.177,19.6,7
30/10/17,181798.0191,19.8,1
31/10/17,190352,20.5,2
01/11/17,186497,20.5,3
02/11/17,183414.361,22,4
03/11/17,190045.778,22.4,5
04/11/17,182211.491,22.1,6
05/11/17,160984.45,22.1,7
06/11/17,183250.92,21.2,1
07/11/17,191548.256,20.7,2
08/11/17,192877.7168,20.3,3
09/11/17,192914.4301,19.9,4
10/11/17,192968.9955,20,5
11/11/17,183233.4836,19.8,6
12/11/17,161472.4202,19.3,7
13/11/17,183648.9508,19.7,1
14/11/17,190951.019,19.3,2
15/11/17,189696.482,19.1,3
16/11/17,191165.597,19.5,4
17/11/17,190425.1894,19,5
18/11/17,181002.022,18.9,6
19/11/17,158779.5,19.4,7
20/11/17,155786.776,18.9,1
21/11/17,181080.143,18.4,2
22/11/17,187112.8423,16.8,3
23/11/17,186052.7444,15.7,4
24/11/17,184494.88,15.6,5
25/11/17,178056.1892,15.7,6
26/11/17,155026.2448,17.3,7
27/11/17,179749,16.5,1
28/11/17,187035,16.5,2
29/11/17,186042,17.2,3
30/11/17,187219.6174,17.2,4
01/12/17,184404.2932,16.8,5
02/12/17,175409.4362,15.5,6
03/12/17,156247.2059,16.3,7
04/12/17,180028.6505,17.5,1
05/12/17,189736,18.1,2
06/12/17,191310.7822,18.5,3
07/12/17,191658.5186,18.1,4
08/12/17,187178.3419,14.7,5
09/12/17,171235.2282,12.1,6
10/12/17,153389.4647,12.4,7
11/12/17,172381,13.3,1
12/12/17,163133,13.3,2
13/12/17,182305,15,3
14/12/17,190493,15.2,4
15/12/17,190043.0356,15.7,5
16/12/17,177921,15.3,6
17/12/17,158398.9913,15.3,7
18/12/17,180017.0986,16.4,1
19/12/17,187582.2641,18.3,2
20/12/17,186178.5293,18.3,3
21/12/17,186348.9803,18,4
22/12/17,184209.4212,17.1,5
23/12/17,169730.5629,17,6
24/12/17,142995.9654,17.4,7
25/12/17,122089.3272,17.6,1
26/12/17,156965.8986,17.9,2
27/12/17,168062.9185,16.3,3
28/12/17,168078.1197,16.6,4
29/12/17,167261.2066,16.6,5
30/12/17,158464.5257,16.1,6
31/12/17,138876.6228,16.3,7
01/01/18,120848.3332,16.3,1
02/01/18,162696.1038,16.3,2
03/01/18,181462.9707,16.4,3
04/01/18,185788.109,16.7,4
05/01/18,186395.0877,17,5
06/01/18,175696,16.3,6
07/01/18,155300.5498,15.7,7
08/01/18,180349,16.6,1
09/01/18,188634.6318,16.6,2
10/01/18,189243.3676,16.7,3
11/01/18,189931.1786,17.6,4
12/01/18,187671.0017,16.2,5
13/01/18,177178.0212,14.7,6
14/01/18,155592,13.3,7
15/01/18,177680,14,1
16/01/18,185089.5741,14.4,2
17/01/18,187029.8313,14.7,3
18/01/18,188376.7673,15.4,4
19/01/18,186505,15.9,5
20/01/18,177470.3401,16.1,6
21/01/18,155904.8412,16.3,7
22/01/18,180284.563,16.7,1
23/01/18,189993.4439,17.1,2
24/01/18,190204.9544,16.7,3
25/01/18,187743.836,15.6,4
26/01/18,185970,16.3,5
27/01/18,176423.2025,16,6
28/01/18,155996.7421,15.8,7
29/01/18,177637.652,14.2,1
30/01/18,184444,13.1,2
31/01/18,186856,13.7,3
01/02/18,186004,16.1,4
02/02/18,184398,18,5
03/02/18,176800,17.7,6
04/02/18,154385,18.3,7
05/02/18,156210,19.6,1
06/02/18,181678,19.5,2
07/02/18,189395.4544,18.9,3
08/02/18,190175,17.9,4
09/02/18,184654.0067,16.8,5
10/02/18,172883.0479,16,6
11/02/18,150178,15.7,7
12/02/18,174019,17.8,1
13/02/18,183671,19.1,2
14/02/18,184534,19.4,3
15/02/18,188084,20.3,4
16/02/18,189306,20.4,5
17/02/18,183382,20.2,6
18/02/18,161494,20,7
19/02/18,186421,19.6,1
20/02/18,194112,19.6,2
21/02/18,195686.1184,18.7,3
22/02/18,197641.0305,19.6,4
23/02/18,197482.5096,19.9,5
24/02/18,187698.6599,20.1,6
25/02/18,165661.6909,20.1,7
26/02/18,191049.3639,20.4,1
27/02/18,200310,20.5,2
28/02/18,199274,20.9,3
01/03/18,199848,20.8,4
02/03/18,198696,20.5,5
03/03/18,190424,20.8,6
04/03/18,166515.8821,20.8,7
05/03/18,192162,20.7,1
06/03/18,204260,20.4,2
07/03/18,202819.5357,20,3
08/03/18,200835.2346,19.9,4
09/03/18,201198.4591,20.2,5
10/03/18,191355.4961,20.8,6
11/03/18,170876,22.1,7
12/03/18,195907,21.5,1
13/03/18,201700,21.1,2
14/03/18,203642,20.4,3
15/03/18,201819.562,20.4,4
16/03/18,201418,20.6,5
17/03/18,193143,20.7,6
18/03/18,168198.8485,20.2,7
19/03/18,172113,21.7,1
20/03/18,197638,21.1,2
21/03/18,205055.0123,21.4,3
22/03/18,205583.563,22,4
23/03/18,206883.4568,22.6,5
24/03/18,197666.9358,22,6
25/03/18,173896,22.3,7
26/03/18,197548.6947,22.5,1
27/03/18,203539,22.1,2
28/03/18,199443,21.8,3
29/03/18,180514,21.1,4
30/03/18,152966,19.7,5
31/03/18,156352,20.1,6
01/04/18,150979.5718,21.2,7
02/04/18,191762.1632,21.9,1
03/04/18,203002.0327,21.6,2
04/04/18,205783.7677,21.3,3
05/04/18,206279.7799,21.8,4
06/04/18,205742.1843,21.4,5
07/04/18,195923.8594,21.3,6
08/04/18,172962.8692,21.5,7
09/04/18,198457.7058,21.8,1
10/04/18,205239,20.2,2
11/04/18,200094,20.2,3
12/04/18,200568,21.2,4
13/04/18,200863,21.2,5
14/04/18,192150,20.4,6
15/04/18,168225.0603,18.9,7
16/04/18,194986.6818,20,1
17/04/18,205549.735,21.8,2
18/04/18,206201.5243,22.8,3
19/04/18,208170.3206,22.5,4
20/04/18,209902.0453,22,5
21/04/18,200585.1447,23.2,6
22/04/18,175570.4323,23.1,7
23/04/18,202445,23.1,1
24/04/18,211898.373,23,2
25/04/18,209940,23.2,3
26/04/18,211120,22.7,4
27/04/18,209868,22.4,5
28/04/18,199563,22.7,6
29/04/18,175936.9246,22.3,7
30/04/18,189271.402,22.7,1
01/05/18,182878,22.9,2
02/05/18,199941,23,3
03/05/18,209137.733,23,4
04/05/18,209928.514,22.9,5
05/05/18,196237.048,22.1,6
06/05/18,168760,20.2,7
07/05/18,194687.555,20.4,1
08/05/18,199541.9382,19.7,2
09/05/18,199054.5689,20.5,3
10/05/18,190162.7405,20.5,4
11/05/18,196637.5727,20.8,5
12/05/18,191842.4612,21.9,6
13/05/18,170932,23,7
14/05/18,196719.038,22.2,1
15/05/18,204875.1577,22.7,2
16/05/18,207351.599,22.9,3
17/05/18,208859.076,23.1,4
18/05/18,209053.3009,23.2,5
19/05/18,199672.294,23.7,6
20/05/18,175943.6974,23.5,7
21/05/18,201408.557,22.5,1
22/05/18,212233.017,23.1,2
23/05/18,214841,23.2,3
24/05/18,217875.3796,23.8,4
25/05/18,217826.7884,23.9,5
26/05/18,207385.8629,24.3,6
27/05/18,184731.67,24.6,7
28/05/18,214143,25.5,1
29/05/18,224414,26.1,2
30/05/18,224073,26.7,3
31/05/18,226772.6212,26.6,4
01/06/18,225182.8275,25.1,5
02/06/18,212873,24.8,6
03/06/18,187848,23.9,7
04/06/18,212600,23.7,1
05/06/18,223607.2451,24.1,2
06/06/18,222743.599,24.5,3
07/06/18,221029.6226,23.6,4
08/06/18,218837.466,23.2,5
09/06/18,206783.5376,22.9,6
10/06/18,179637,23.3,7
11/06/18,202382.744,21.7,1
12/06/18,200886,20.8,2
13/06/18,194447.0025,20.2,3
14/06/18,194901,20.3,4
15/06/18,195713,20.9,5
16/06/18,186573,21.5,6
17/06/18,160241.6879,21.4,7
18/06/18,183943.629,20.6,1
19/06/18,190746.4808,20.2,2
20/06/18,188213.875,20.6,3
21/06/18,189985.578,20.4,4
22/06/18,188244.8983,20.4,5
23/06/18,178908.31,20.1,6
24/06/18,158948,20.2,7
25/06/18,183106,20.1,1
26/06/18,189495,20.3,2
27/06/18,187175.6192,20.8,3
28/06/18,191803.832,20.5,4
29/06/18,188819.1903,20.5,5
30/06/18,178198.3184,20.5,6
01/07/18,151001.232,20.8,7
02/07/18,178614.238,21.1,1
03/07/18,187850.2275,20.8,2
04/07/18,187139.5548,20.7,3
05/07/18,190229,20.9,4
06/07/18,191255.5576,20.8,5
07/07/18,181914,21,6
08/07/18,159671.7061,20.8,7
09/07/18,180937.497,20.7,1
10/07/18,186513,20.6,2
11/07/18,186921.913,20,3
12/07/18,189646.7469,20.8,4
13/07/18,189069.4039,21,5
14/07/18,183957.7079,21.8,6
15/07/18,160635.5819,21.8,7
16/07/18,184709.2808,21.6,1
17/07/18,189954.0417,21.3,2
18/07/18,190190.9724,21.5,3
19/07/18,195759.48,21.9,4
20/07/18,197563.4531,21.7,5
21/07/18,188835.2616,22.5,6
22/07/18,167258.6062,22.9,7
23/07/18,197176.677,23,1
24/07/18,208587.065,23.8,2
25/07/18,207288.1338,23.3,3
26/07/18,208772.48,23.3,4
27/07/18,204334.67,22.4,5
28/07/18,190694.2429,22.1,6
29/07/18,167735.43,22.3,7
30/07/18,197728.826,22.5,1
31/07/18,205725.446,22.7,2
01/08/18,204459.9525,22.4,3
02/08/18,205597.6691,22.2,4
03/08/18,206890.779,21.9,5
04/08/18,198384.0381,21.8,6
05/08/18,172398.9719,20.9,7
06/08/18,194641.9064,21.2,1
07/08/18,199120,20.9,2
08/08/18,199715,21.2,3
09/08/18,199090.3719,20.9,4
10/08/18,194473.461,20.9,5
11/08/18,187998.454,21.5,6
12/08/18,163913.8303,21.3,7
13/08/18,185128.0201,20.4,1
14/08/18,191353.1736,20.8,2
15/08/18,192838.3111,20.1,3
16/08/18,194366.1873,21.3,4
17/08/18,195075.0875,21.3,5
18/08/18,186909.2138,21.2,6
19/08/18,166391.1836,21.5,7
20/08/18,191763,21.9,1
21/08/18,198823.7158,21.4,2
22/08/18,197384.3291,21.2,3
23/08/18,197892.5961,21.1,4
24/08/18,197947,21.5,5
25/08/18,187866.8627,21.9,6
26/08/18,166415.2073,22.2,7
27/08/18,190959.9176,21.3,1
28/08/18,198791.3326,21.3,2
29/08/18,196001.0631,20.3,3
30/08/18,195929.9557,20.9,4
31/08/18,194377.2084,19.9,5
01/09/18,185325.1257,20.9,6
02/09/18,162004.2707,21,7
03/09/18,186838.8656,21.2,1
04/09/18,193545.3416,21.4,2
05/09/18,192266.4639,20.9,3
06/09/18,195400.632,21,4
07/09/18,191356,20.6,5
08/09/18,182946.2487,20.2,6
09/09/18,160718.277,20.5,7
10/09/18,183735.2636,20.4,1
11/09/18,189399.0404,20.1,2
12/09/18,188692.5658,20.4,3
13/09/18,190297.6282,20.7,4
14/09/18,189037.1366,20.4,5
15/09/18,173382.0335,20.4,6
16/09/18,141984.3008,20,7
17/09/18,176521.3019,19.6,1
18/09/18,186557.2468,20.1,2
19/09/18,188382.636,20.1,3
20/09/18,187912.299,21.5,4
21/09/18,190147.31,20.8,5
22/09/18,181124.929,20.6,6
23/09/18,155066.74,20.2,7
24/09/18,181083.8084,20.4,1
25/09/18,189352.227,20.5,2
26/09/18,187317.646,20.8,3
27/09/18,189594.754,19.9,4
28/09/18,186945.53,19.9,5
29/09/18,177701.55,20.2,6
30/09/18,155542.4528,20.2,7
01/10/18,180762.936,20.3,1
02/10/18,186626.248,20.1,2
03/10/18,191280.579,20.1,3
04/10/18,194644.654,20.6,4
05/10/18,193077.23,20.8,5
06/10/18,183309.401,20.4,6
07/10/18,157812.059,19.8,7
08/10/18,181926.923,19.4,1
09/10/18,188612.127,19.7,2
10/10/18,193961.508,19.5,3
11/10/18,196220.162,20.1,4
12/10/18,194773.348,20.8,5
13/10/18,185816.335,21.3,6
14/10/18,163696.797,21.1,7
15/10/18,183599.222,20,1
16/10/18,187110.061,19.9,2
17/10/18,189858.069,19.4,3
18/10/18,188087.904,19.3,4
19/10/18,188528.921,19.6,5
20/10/18,179653.25,19.5,6
21/10/18,156361,19.1,7
22/10/18,178025.762,18.7,1
23/10/18,183945.273,18.6,2
24/10/18,186430.2253,18.9,3
25/10/18,188370.356,19.6,4
26/10/18,190337.3797,19.8,5
27/10/18,179722.0763,17.9,6
28/10/18,160679.571,18.6,7
29/10/18,178110.547,18.8,1
30/10/18,186519.273,19,2
31/10/18,186123.075,19.4,3
01/11/18,187362.535,18.9,4
02/11/18,178251.461,18.4,5
03/11/18,173145.031,18.2,6
04/11/18,153041.596,17.4,7
05/11/18,174303,17.8,1
06/11/18,183639.177,18.7,2
07/11/18,189740.521,19.7,3
08/11/18,191606.723,20.1,4
09/11/18,191001.018,19.9,5
10/11/18,180550.559,18.8,6
11/11/18,158448.49,19,7
12/11/18,183045.0935,18.8,1
13/11/18,187384.9526,14.5,2
14/11/18,183578.935,12.1,3
15/11/18,184615.143,13.2,4
16/11/18,183889.1108,15.2,5
17/11/18,173964.7874,16.1,6
18/11/18,151997.943,17.9,7
19/11/18,151468.631,18.3,1
20/11/18,178680.564,18.5,2
21/11/18,190100.139,18.7,3
22/11/18,191432.66,19.4,4
23/11/18,191372.467,19.8,5
24/11/18,183001.996,18.5,6
25/11/18,159431.744,18.9,7
26/11/18,183134.103,18,1
27/11/18,191373.519,16.6,2
28/11/18,189227.652,14.3,3
29/11/18,183114.147,14.7,4
30/11/18,179974.236,16.1,5
01/12/18,157084.9905,15.5,6
02/12/18,145995.68,16,7
03/12/18,174911.7166,16.5,1
04/12/18,188347.152,16.8,2
05/12/18,192110.979,17.1,3
06/12/18,192287.893,16.8,4
07/12/18,190698.2186,17.6,5
08/12/18,179871.97,18,6
09/12/18,158533.4823,17.1,7
10/12/18,181474.01,15.9,1
11/12/18,188213.817,16,2
12/12/18,168909.4029,16.9,3
13/12/18,184765.233,16.7,4
14/12/18,186990.1946,14.1,5
15/12/18,174394.9603,12.1,6
16/12/18,156673.4471,14.1,7
17/12/18,180959.9822,15.5,1
18/12/18,188808.479,16.8,2
19/12/18,188884.946,15.6,3
20/12/18,186415.411,14,4
21/12/18,182107.65,13.6,5
22/12/18,169961.23,15,6
23/12/18,150628.382,15.5,7
24/12/18,145495.307,15.2,1
25/12/18,125551.743,16.6,2
26/12/18,157917.331,17.5,3
27/12/18,169564.536,16.4,4
28/12/18,168816.422,16.1,5
29/12/18,163806.657,16.7,6
30/12/18,147206.382,16.3,7
31/12/18,143656.234,16.1,1
01/01/19,125339.738,16.2,2
02/01/19,163472.292,17.1,3
03/01/19,183594.805,17.2,4
04/01/19,186848.213,17.7,5
05/01/19,179660.186,18.3,6
06/01/19,157809.9589,18.7,7
07/01/19,182738.254,19.5,1
08/01/19,191333.6388,18.4,2
09/01/19,193061.8903,15.6,3
10/01/19,192710.9487,16.3,4
11/01/19,193124.972,17.1,5
12/01/19,182726.6515,16.7,6
13/01/19,158858.075,16.5,7
14/01/19,182535.309,16.2,1
15/01/19,190557.133,16.1,2
16/01/19,191668.994,16.9,3
17/01/19,192354.987,16.2,4
18/01/19,191569.449,16.5,5
19/01/19,182533.938,16.9,6
20/01/19,157779.794,15.5,7
21/01/19,182290.678,16.5,1
22/01/19,192223.093,17.9,2
23/01/19,194023.386,17.3,3
24/01/19,192789.3777,17.4,4
25/01/19,192542.6954,17.3,5
26/01/19,180537.659,17.3,6
27/01/19,157586.11,14.2,7
28/01/19,181973.6568,15.7,1
29/01/19,190706.512,15.3,2
30/01/19,191357.77,15.8,3
31/01/19,192284.721,15.9,4
01/02/19,192608.6,16.4,5
02/02/19,181325.477,17.7,6
03/02/19,157933.675,18.6,7
04/02/19,160242.44,19.1,1
05/02/19,186491.806,18.9,2
06/02/19,196021.5955,19.7,3
07/02/19,197488.9928,19.4,4
08/02/19,196586.0344,18.1,5
09/02/19,187403.537,17.6,6
10/02/19,163771.97,18.2,7
11/02/19,189773.7068,19.1,1
12/02/19,199913.593,17.7,2
13/02/19,199283.373,17,3
14/02/19,199454.065,20.6,4
15/02/19,197347.968,21.8,5
16/02/19,191405.925,21.6,6
17/02/19,168742.964,21.2,7
18/02/19,193798.507,20.4,1
19/02/19,201156.9043,19.2,2
20/02/19,200911.25,18.8,3
21/02/19,199438.8397,18.5,4
22/02/19,199263.1083,17.2,5
23/02/19,190475.352,19.4,6
24/02/19,167243.645,18.4,7
25/02/19,192569.25,18.6,1
26/02/19,203072.519,20.5,2
27/02/19,205044.9281,20.8,3
28/02/19,204596.71,21.2,4
01/03/19,203690.552,20.6,5
02/03/19,195055.836,21.2,6
03/03/19,170980.155,22.4,7
04/03/19,198560.408,21.6,1
05/03/19,206884.145,20.9,2
06/03/19,206159.86,19.7,3
07/03/19,207115.924,21.6,4
08/03/19,206560.556,22.2,5
09/03/19,197434.609,22.1,6
10/03/19,173066.168,22.2,7
11/03/19,200735.4813,22.6,1
12/03/19,209923.604,21.6,2
13/03/19,209701.283,20.8,3
14/03/19,210764.184,20.9,4
15/03/19,209690.765,19.7,5
16/03/19,196784.877,19.2,6
17/03/19,168608.232,19.2,7
18/03/19,167159.64,19.3,1
19/03/19,192569.281,18.5,2
20/03/19,204213.225,18.1,3
21/03/19,204859.4343,18.7,4
22/03/19,204314.353,19.2,5
23/03/19,195308.856,19.3,6
24/03/19,170780.248,20.3,7
25/03/19,199188.2,21.5,1
26/03/19,208703.644,20.6,2
27/03/19,209993.211,20.2,3
28/03/19,210259.346,20.9,4
29/03/19,207261.779,22.7,5
30/03/19,197272.941,20.9,6
31/03/19,172385.52,20.2,7
01/04/19,196904.228,20.7,1
02/04/19,207122.4405,20.4,2
03/04/19,209673.883,20.8,3
04/04/19,209630.608,20.7,4
05/04/19,211877.7711,21.3,5
06/04/19,199579.798,21.5,6
07/04/19,164382.7567,20.6,7
08/04/19,198098.91,19.9,1
09/04/19,206602.9657,19.8,2
10/04/19,208861.0498,21,3
11/04/19,209024.609,21.4,4
12/04/19,206789.222,20.6,5
13/04/19,193673.112,19.8,6
14/04/19,169069.223,19.6,7
15/04/19,193010,20.3,1
16/04/19,200917.1578,22.4,2
17/04/19,202274.278,22.9,3
18/04/19,183225.159,22.8,4
19/04/19,153917.929,20.7,5
20/04/19,160248.371,21.3,6
21/04/19,160343.94,22.9,7
22/04/19,198123.603,23.4,1
23/04/19,211378.832,23.4,2
24/04/19,210246.035,22,3
25/04/19,209295.313,21.8,4
26/04/19,209775.398,21.9,5
27/04/19,199141.387,22,6
28/04/19,175661.977,23.4,7
29/04/19,203507.566,23.9,1
30/04/19,208979.3018,24.4,2
01/05/19,186503.626,24.6,3
02/05/19,203723.777,24.1,4
03/05/19,210553.967,23.8,5
04/05/19,199380.424,23.6,6
05/05/19,176362.695,23,7
06/05/19,202461.592,22.5,1
07/05/19,210949.84,22.4,2
08/05/19,211644.159,22.2,3
09/05/19,210037.206,22.5,4
10/05/19,201229.201,22.9,5
11/05/19,197201.055,22.8,6
12/05/19,175505.845,23.2,7
13/05/19,204508.9683,24.8,1
14/05/19,212116.6996,23.5,2
15/05/19,217260.6756,23.4,3
16/05/19,216793.7329,23.7,4
17/05/19,217725.277,23.6,5
18/05/19,205663.784,23.6,6
19/05/19,181471.309,23.7,7
20/05/19,209524.979,24,1
21/05/19,217588.154,24.3,2
22/05/19,218979.919,24.2,3
23/05/19,219686,24.3,4
24/05/19,219078,23.6,5
25/05/19,209627.982,23.3,6
26/05/19,183584.0425,23.2,7
27/05/19,211223.095,23.8,1
28/05/19,217109,23.8,2
29/05/19,219521.027,24.3,3
30/05/19,219614.065,24.4,4
31/05/19,216893.743,23.7,5
01/06/19,202679.913,23.6,6
02/06/19,178435.842,23.2,7
03/06/19,203386.629,22.8,1
04/06/19,212216.49,23.1,2
05/06/19,205231.885,22,3
06/06/19,205121.9593,22.6,4
07/06/19,207174.452,22.9,5
08/06/19,196992.125,23.6,6
09/06/19,173742.691,24.1,7
10/06/19,202115.272,23.3,1
11/06/19,213172.384,23.1,2
12/06/19,214206.228,23.4,3
13/06/19,210219.923,22.5,4
14/06/19,210647.25,22.6,5
15/06/19,201523.644,23.3,6
16/06/19,173220.341,23.9,7
17/06/19,202818.984,24.1,1
18/06/19,213100.805,23.9,2
19/06/19,211586.981,23.6,3
20/06/19,212255.2225,24,4
21/06/19,211196.276,23.5,5
22/06/19,199010.263,23.3,6
23/06/19,174216.801,23,7
24/06/19,201163.077,23.4,1
25/06/19,208199.545,22.4,2
26/06/19,208392.528,22.3,3
27/06/19,201950.252,22.1,4
28/06/19,203798.639,21.5,5
29/06/19,194927.398,21.1,6
30/06/19,169873.006,21.3,7
01/07/19,193055.643,20.9,1
02/07/19,204108.459,21.5,2
03/07/19,202544.88,21.8,3
04/07/19,203946.333,22.1,4
05/07/19,201122.122,22.1,5
06/07/19,192091.125,22.4,6
07/07/19,169635.476,22.8,7
08/07/19,196427.6584,22.2,1
09/07/19,206337.976,22.8,2
10/07/19,211699.241,23.2,3
11/07/19,209984.745,22.9,4
12/07/19,208242.32,22.6,5
13/07/19,192568.957,22.2,6
14/07/19,165796.829,22,7
15/07/19,190345.883,22.6,1
16/07/19,197304.8926,22.1,2
17/07/19,199931.004,21.8,3
18/07/19,201280.607,21.8,4
19/07/19,198712.895,21.6,5
20/07/19,184998.215,20.9,6
21/07/19,160963.419,20.6,7
22/07/19,186454.933,20.9,1
23/07/19,195796.589,21.2,2
24/07/19,197287.062,20.7,3
25/07/19,195025.742,20.2,4
26/07/19,194694.8,20.4,5
27/07/19,184374.574,20.8,6
28/07/19,162627.706,21.6,7
29/07/19,190961.858,21,1
30/07/19,199457.618,21.4,2
31/07/19,202452.177,21.8,3
01/08/19,203162.521,22.3,4
02/08/19,202889.594,22.5,5
03/08/19,196053.9598,22.7,6
04/08/19,172637.027,22.7,7
05/08/19,199254.661,22.5,1
06/08/19,206007.418,22.3,2
07/08/19,203394.847,21.5,3
08/08/19,201745.792,20.9,4
09/08/19,200406.64,22.2,5
10/08/19,191741.784,22.3,6
11/08/19,167069.288,22.2,7
12/08/19,194524.297,22.3,1
13/08/19,205047.168,22.7,2
14/08/19,208453.668,22.6,3
15/08/19,207533.345,22.9,4
16/08/19,206737.021,22.9,5
17/08/19,196792.662,23.2,6
18/08/19,172401.209,23.7,7
19/08/19,201514.617,23.7,1
20/08/19,208755.806,23.1,2
21/08/19,211702.788,22.6,3
22/08/19,210033.265,22.4,4
